Applicant_ID,Applicant_Name,Gender,University,Education_Level,CGPA,Experience_Years,Job_Applied,Company,Skills_Score,Interview_Score,Final_Decision,Selected
1472,Brandon King,Female,Sorbonne University,Masters,3.32,1,Deep Learning Specialist,NVIDIA,49,95,Selected,1
1473,Mark White,Female,University of Copenhagen,Masters,2.74,5,Reinforcement Learning Researcher,NVIDIA,90,57,Rejected,0
1474,Isaac Parker,Male,University of Oxford,Bachelors,3.48,1,Deep Learning Specialist,NVIDIA,73,83,Rejected,0
1475,Jason Lewis,Male,University of Toronto,Masters,2.97,0,AI Product Manager,NVIDIA,85,93,Selected,1
1476,Penelope Jenkins,Female,University of Warwick,Bachelors,3.24,3,MLOps Engineer,NVIDIA,63,89,Selected,1
1477,Natalie Hill,Male,Northwestern University,Masters,2.49,0,Machine Learning Engineer,NVIDIA,95,45,Selected,1
1478,Layla Powell,Female,University of Cape Town,Masters,2.87,2,NLP Engineer (Natural Language Processing),NVIDIA,72,87,Rejected,0
1479,Samuel Green,Female,University of Washington,Bachelors,3.78,4,MLOps Engineer,NVIDIA,74,48,Selected,1
1480,Emily Bennett,Male,KAIST,Bachelors,2.43,1,NLP Engineer (Natural Language Processing),NVIDIA,94,92,Rejected,0
1481,Sean Rogers,Female,University of Auckland,Bachelors,2.7,2,AI Ethics & Compliance Officer,NVIDIA,55,69,Selected,1
1482,Christian Collins,Female,University of Birmingham,Masters,3.42,1,MLOps Engineer,NVIDIA,85,53,Rejected,0
1483,William Taylor,Male,University of Washington,Masters,3.89,1,Computer Vision Engineer,NVIDIA,70,60,Rejected,0
1484,Michael Brown,Male,University of New South Wales,Masters,3.61,0,Data Architect (AI Infrastructure),NVIDIA,69,60,Rejected,0
1485,Benjamin Scott,Female,Arizona State University,Bachelors,2.47,2,Computer Vision Engineer,NVIDIA,86,81,Selected,1
1486,Ethan Mitchell,Male,Imperial College London,Bachelors,3.28,1,Data Architect (AI Infrastructure),NVIDIA,64,48,Selected,1
1487,Henry Phillips,Male,University of Geneva,Bachelors,2.58,0,MLOps Engineer,NVIDIA,65,64,Selected,1
1488,Kyle Reed,Female,Stockholm University,Bachelors,3.29,0,AI Research Scientist,NVIDIA,46,71,Selected,1
1489,Michael Brown,Male,Imperial College London,Masters,2.85,3,Computer Vision Engineer,NVIDIA,79,89,Selected,1
1490,Emily Bennett,Female,University of Melbourne,Masters,2.76,1,AI Research Scientist,NVIDIA,68,92,Rejected,0
1491,Penelope Jenkins,Female,ETH Zurich,Masters,3.32,4,Reinforcement Learning Researcher,NVIDIA,88,78,Selected,1
1492,Brian Robinson,Male,University of Virginia,Masters,2.64,3,AI Product Manager,NVIDIA,86,75,Selected,1
1493,John Miller,Male,University of Washington,Masters,2.84,1,Computer Vision Engineer,NVIDIA,91,78,Selected,1
1494,Penelope Jenkins,Male,University of Zurich,Masters,3.2,2,Data Architect (AI Infrastructure),NVIDIA,80,76,Rejected,0
1495,Patrick Hill,Female,University of Oxford,Bachelors,3.65,2,AI Ethics & Compliance Officer,NVIDIA,69,64,Selected,1
1496,Andrew Thompson,Male,University of New South Wales,Bachelors,3.08,3,Deep Learning Specialist,NVIDIA,78,65,Selected,1
1497,Laura Martinez,Male,Ludwig Maximilian University of Munich,Masters,3.5,2,Machine Learning Engineer,NVIDIA,73,76,Rejected,0
1498,Emily Bennett,Male,University of Nottingham,Masters,3.06,3,AI Ethics & Compliance Officer,NVIDIA,58,67,Rejected,0
1499,Audrey Long,Male,Ohio State University,Masters,3.53,0,Deep Learning Specialist,NVIDIA,50,60,Selected,1
1500,Nicole Hall,Female,Leiden University,Masters,3.49,3,Machine Learning Engineer,NVIDIA,73,77,Selected,1
1501,Adam Hall,Male,University of Cambridge,Bachelors,3.28,0,AI Product Manager,NVIDIA,64,54,Selected,1
1502,Brandon King,Male,University of Glasgow,Masters,3.18,3,Computer Vision Engineer,NVIDIA,66,71,Selected,1
1503,Emily Davis,Female,University of Bristol,Masters,3.46,4,MLOps Engineer,NVIDIA,95,90,Selected,1
1504,Nora Perry,Male,Monash University,Masters,3.05,0,Computer Vision Engineer,NVIDIA,73,54,Rejected,0
1505,Alexander Adams,Female,Kingâ€™s College London,Bachelors,2.77,0,Computer Vision Engineer,NVIDIA,80,50,Rejected,0
1506,Samantha Green,Male,University of Florida,Masters,3.86,0,Deep Learning Specialist,NVIDIA,90,76,Selected,1
1507,Anna White,Female,Ohio State University,Masters,3.82,1,Machine Learning Engineer,NVIDIA,57,77,Rejected,0
1508,Megan Lopez,Female,EPFL,Masters,2.92,0,Machine Learning Engineer,NVIDIA,85,45,Rejected,0
1509,Jacob Turner,Female,University of Colorado Boulder,Masters,3.65,2,AI Research Scientist,NVIDIA,64,84,Selected,1
1510,Chloe Nelson,Female,University of St Andrews,Bachelors,3.86,3,MLOps Engineer,NVIDIA,84,74,Rejected,0
1511,Dylan Stewart,Male,Arizona State University,Bachelors,3.87,4,Data Architect (AI Infrastructure),NVIDIA,68,83,Selected,1
1512,Benjamin Scott,Female,Leiden University,Masters,2.93,5,AI Product Manager,NVIDIA,47,68,Rejected,0
1513,Ian Cook,Female,Cornell University,Bachelors,3.57,2,MLOps Engineer,NVIDIA,45,83,Selected,1
1514,Daniel Carter,Male,Massachusetts Institute of Technology,Bachelors,3.9,4,NLP Engineer (Natural Language Processing),NVIDIA,88,57,Selected,1
1515,Noah Perez,Female,Pennsylvania State University,Bachelors,3.83,2,Computer Vision Engineer,NVIDIA,52,49,Selected,1
1516,Layla Powell,Male,Kingâ€™s College London,Bachelors,2.33,3,AI Ethics & Compliance Officer,NVIDIA,74,63,Selected,1
1517,James Anderson,Male,Australian National University,Masters,2.54,2,Reinforcement Learning Researcher,NVIDIA,77,68,Selected,1
1518,Natalie Hill,Female,University of the Witwatersrand,Bachelors,2.4,5,Deep Learning Specialist,NVIDIA,60,48,Selected,1
1519,Audrey Long,Male,Aalto University,Bachelors,2.38,5,AI Research Scientist,NVIDIA,54,62,Rejected,0
1520,Alexander Adams,Female,University of Warwick,Bachelors,2.89,2,AI Ethics & Compliance Officer,NVIDIA,95,65,Rejected,0
1521,Steven Harris,Female,Leiden University,Masters,2.54,1,AI Ethics & Compliance Officer,NVIDIA,74,79,Selected,1
1522,Sophia Richardson,Female,University of Florida,Masters,3.14,3,Computer Vision Engineer,NVIDIA,94,76,Selected,1
1523,Steven Harris,Male,University of Zurich,Masters,2.6,3,AI Ethics & Compliance Officer,NVIDIA,54,54,Selected,1
1524,Samantha Green,Female,POSTECH,Bachelors,2.41,3,NLP Engineer (Natural Language Processing),NVIDIA,53,91,Rejected,0
1525,Henry Phillips,Male,University of Zurich,Bachelors,2.82,4,MLOps Engineer,NVIDIA,86,59,Rejected,0
1526,Olivia Baker,Male,University of Virginia,Bachelors,3.54,2,Machine Learning Engineer,NVIDIA,94,73,Rejected,0
1527,Sarah Thompson,Female,Massachusetts Institute of Technology,Bachelors,3.83,3,Data Architect (AI Infrastructure),NVIDIA,76,70,Selected,1
1528,Brandon King,Male,University of New South Wales,Bachelors,3.53,0,Machine Learning Engineer,NVIDIA,70,77,Selected,1
1529,Stephanie King,Male,Cornell University,Masters,2.81,4,AI Product Manager,NVIDIA,68,57,Selected,1
1530,Alexander Adams,Female,University of Glasgow,Masters,2.86,0,AI Research Scientist,NVIDIA,72,80,Rejected,0
1531,Chloe Nelson,Male,University of California San Diego,Masters,3.81,3,NLP Engineer (Natural Language Processing),NVIDIA,59,90,Selected,1
1532,Lauren Wright,Male,ETH Zurich,Masters,2.79,2,MLOps Engineer,NVIDIA,81,79,Selected,1
1533,Lucas Roberts,Female,University of Michigan,Masters,3.54,2,AI Research Scientist,NVIDIA,70,90,Rejected,0
1534,Scarlett Ross,Male,University of Melbourne,Masters,2.36,3,AI Research Scientist,NVIDIA,45,91,Rejected,0
1535,Owen Campbell,Male,Tel Aviv University,Masters,2.36,4,Data Architect (AI Infrastructure),NVIDIA,89,79,Rejected,0
1536,Ella Ward,Female,University of Amsterdam,Bachelors,2.98,4,Deep Learning Specialist,NVIDIA,64,70,Selected,1
1537,Matthew Thomas,Female,University of Wisconsinâ€“Madison,Masters,3.97,3,MLOps Engineer,NVIDIA,72,93,Selected,1
1538,Daniel Wilson,Female,Duke University,Masters,3.28,3,Deep Learning Specialist,NVIDIA,62,61,Selected,1
1539,Emily Bennett,Male,Monash University,Masters,3.09,2,Machine Learning Engineer,NVIDIA,57,49,Rejected,0
1540,Ian Cook,Female,University of Calgary,Bachelors,2.33,3,AI Product Manager,NVIDIA,74,54,Selected,1
1541,Samuel Green,Female,University of Oxford,Masters,2.39,5,Computer Vision Engineer,NVIDIA,90,65,Selected,1
1542,Ryan Clark,Female,Heidelberg University,Masters,2.31,4,Deep Learning Specialist,NVIDIA,89,68,Rejected,0
1543,Elizabeth Young,Female,University of Copenhagen,Bachelors,2.9,4,Reinforcement Learning Researcher,NVIDIA,81,67,Rejected,0
1544,Grace Cooper,Female,University of Sydney,Bachelors,2.32,0,NLP Engineer (Natural Language Processing),NVIDIA,77,52,Selected,1
1545,Scarlett Ross,Male,University of New South Wales,Masters,3.19,2,Machine Learning Engineer,NVIDIA,61,45,Rejected,0
1546,Jason Lewis,Male,University of Auckland,Bachelors,2.51,0,Computer Vision Engineer,NVIDIA,74,50,Rejected,0
1547,Jason Lewis,Female,Vienna University of Technology,Bachelors,3.83,4,AI Research Scientist,NVIDIA,75,71,Rejected,0
1548,Ryan Clark,Female,University of Copenhagen,Masters,2.56,5,AI Research Scientist,NVIDIA,66,69,Selected,1
1549,Nora Perry,Male,Princeton University,Bachelors,3.21,5,NLP Engineer (Natural Language Processing),NVIDIA,90,73,Selected,1
1550,Jennifer Clark,Male,University of Wisconsinâ€“Madison,Masters,2.98,0,Computer Vision Engineer,NVIDIA,54,84,Rejected,0
1551,Zoey Coleman,Male,Massachusetts Institute of Technology,Masters,3.36,4,Computer Vision Engineer,NVIDIA,70,94,Selected,1
1552,Scarlett Ross,Female,ETH Zurich,Bachelors,3.06,4,AI Product Manager,NVIDIA,72,57,Selected,1
1553,Nicole Hall,Female,University of Sheffield,Bachelors,2.89,1,Machine Learning Engineer,NVIDIA,54,91,Rejected,0
1554,Paul Martin,Male,University of North Carolina at Chapel Hill,Bachelors,3.32,3,MLOps Engineer,NVIDIA,57,70,Rejected,0
1555,Isaac Parker,Female,Princeton University,Masters,3.75,5,Deep Learning Specialist,NVIDIA,71,47,Selected,1
1556,Victoria Scott,Male,Kingâ€™s College London,Bachelors,3.87,2,Deep Learning Specialist,NVIDIA,69,92,Rejected,0
1557,Daniel Wilson,Male,Heidelberg University,Bachelors,3.94,5,NLP Engineer (Natural Language Processing),NVIDIA,73,71,Rejected,0
1558,Grace Cooper,Female,University of Chicago,Bachelors,2.69,1,MLOps Engineer,NVIDIA,54,49,Selected,1
1559,Jennifer Clark,Male,University of Oxford,Masters,3.57,2,MLOps Engineer,NVIDIA,73,45,Selected,1
1560,Mark White,Female,University of Hong Kong,Bachelors,3.41,3,AI Product Manager,NVIDIA,94,53,Rejected,0
1561,Olivia Baker,Male,University of Amsterdam,Masters,2.96,5,AI Product Manager,NVIDIA,89,63,Rejected,0
1562,Samantha Green,Male,Sorbonne University,Bachelors,3.13,2,MLOps Engineer,NVIDIA,88,86,Selected,1
1563,Steven Harris,Female,University of Chicago,Masters,3.69,3,Reinforcement Learning Researcher,NVIDIA,56,82,Selected,1
1564,Amanda Walker,Male,University of Otago,Masters,2.68,1,NLP Engineer (Natural Language Processing),NVIDIA,78,88,Selected,1
1565,Lucas Roberts,Male,Stockholm University,Bachelors,3.68,1,Machine Learning Engineer,NVIDIA,88,88,Selected,1
1566,Emily Bennett,Female,University of California Berkeley,Bachelors,2.85,4,NLP Engineer (Natural Language Processing),NVIDIA,60,47,Rejected,0
1567,Avery Barnes,Female,Heidelberg University,Masters,3.77,1,NLP Engineer (Natural Language Processing),NVIDIA,59,59,Selected,1
1568,Alexander Adams,Male,California Institute of Technology,Bachelors,3.38,2,Machine Learning Engineer,NVIDIA,70,91,Selected,1
1569,Abigail Brooks,Male,Vienna University of Technology,Masters,2.3,1,Machine Learning Engineer,NVIDIA,52,89,Rejected,0
1570,Isabella Cox,Female,Leiden University,Bachelors,3.69,5,AI Ethics & Compliance Officer,NVIDIA,77,92,Rejected,0
1571,Andrew Thompson,Female,Arizona State University,Masters,3.51,3,NLP Engineer (Natural Language Processing),NVIDIA,51,77,Rejected,0
1572,Sarah Thompson,Female,University of Wisconsinâ€“Madison,Bachelors,3.08,2,Computer Vision Engineer,NVIDIA,74,65,Selected,1
1573,Scarlett Ross,Female,University of Calgary,Bachelors,3.03,1,AI Product Manager,NVIDIA,93,92,Rejected,0
1574,Hannah Adams,Male,University of Minnesota,Bachelors,2.66,1,Data Architect (AI Infrastructure),NVIDIA,50,50,Selected,1
1575,Noah Perez,Male,University of Maryland,Bachelors,3.41,2,Machine Learning Engineer,NVIDIA,54,65,Selected,1
1576,Zachary Morris,Female,University of Tokyo,Bachelors,2.38,0,Deep Learning Specialist,NVIDIA,46,79,Selected,1
1577,Nathan Sanchez,Female,Ohio State University,Masters,3.54,5,MLOps Engineer,NVIDIA,64,92,Selected,1
1578,Zoey Coleman,Male,University of Adelaide,Masters,3.07,0,AI Product Manager,NVIDIA,46,72,Rejected,0
1579,Austin Morgan,Male,University of Glasgow,Bachelors,2.49,5,Data Architect (AI Infrastructure),NVIDIA,45,51,Selected,1
1580,Amanda Walker,Male,University of Illinois Urbana-Champaign,Bachelors,2.51,5,Data Architect (AI Infrastructure),NVIDIA,82,79,Selected,1
1581,Eric Walker,Female,Georgia Institute of Technology,Masters,3.92,3,AI Product Manager,NVIDIA,57,62,Selected,1
1582,Paul Martin,Female,Arizona State University,Masters,3.17,1,AI Product Manager,NVIDIA,84,86,Selected,1
1583,Abigail Brooks,Female,RWTH Aachen University,Bachelors,3.78,3,Data Architect (AI Infrastructure),NVIDIA,76,46,Selected,1
1584,Isaac Parker,Female,University of Vienna,Bachelors,3.94,1,Computer Vision Engineer,NVIDIA,50,57,Selected,1
1585,Scott Young,Male,University of Chicago,Bachelors,2.43,5,Data Architect (AI Infrastructure),NVIDIA,90,55,Selected,1
1586,John Miller,Female,Cornell University,Bachelors,2.63,0,AI Ethics & Compliance Officer,NVIDIA,94,93,Selected,1
1587,Amanda Walker,Male,University of New South Wales,Masters,3.08,1,Machine Learning Engineer,NVIDIA,79,53,Selected,1
1588,Natalie Hill,Male,Polytechnic Institute of Paris,Masters,3.71,3,Reinforcement Learning Researcher,NVIDIA,48,54,Selected,1
1589,Aaron Edwards,Male,Pennsylvania State University,Masters,2.92,3,AI Product Manager,NVIDIA,62,90,Selected,1
1590,Anthony Jackson,Female,University of California San Diego,Masters,3.13,0,Data Architect (AI Infrastructure),NVIDIA,76,89,Selected,1
1591,Grace Cooper,Male,Ludwig Maximilian University of Munich,Masters,3.98,4,AI Ethics & Compliance Officer,NVIDIA,60,52,Rejected,0
1592,Samuel Green,Female,University of Maryland,Masters,3.7,1,AI Ethics & Compliance Officer,NVIDIA,46,64,Selected,1
1593,Steven Harris,Male,University of Amsterdam,Masters,2.71,0,NLP Engineer (Natural Language Processing),NVIDIA,64,75,Selected,1
1594,Grace Cooper,Male,Australian National University,Bachelors,2.36,5,Computer Vision Engineer,NVIDIA,94,71,Selected,1
1595,David Johnson,Female,University of Virginia,Masters,3.1,3,MLOps Engineer,NVIDIA,61,54,Rejected,0
1596,Rachel Harris,Female,University of Melbourne,Masters,3.26,0,AI Ethics & Compliance Officer,NVIDIA,53,85,Selected,1
1597,Natalie Hill,Female,New York University,Masters,2.74,5,AI Research Scientist,NVIDIA,71,75,Selected,1
1598,Ryan Clark,Female,University of Zurich,Masters,3.65,3,Reinforcement Learning Researcher,NVIDIA,86,48,Rejected,0
1599,David Johnson,Female,Stockholm University,Masters,2.48,3,Deep Learning Specialist,NVIDIA,54,68,Rejected,0
1600,Henry Phillips,Male,University of Melbourne,Masters,3.8,4,MLOps Engineer,NVIDIA,83,52,Rejected,0
1601,Joshua Garcia,Male,Sorbonne University,Bachelors,3.6,4,AI Product Manager,NVIDIA,46,70,Selected,1
1602,Owen Campbell,Male,Tsinghua University,Masters,2.56,3,AI Research Scientist,NVIDIA,89,56,Rejected,0
1603,Benjamin Scott,Female,Princeton University,Masters,2.89,5,MLOps Engineer,NVIDIA,47,79,Selected,1
1604,Sophia Richardson,Female,University of Oxford,Masters,2.83,0,Deep Learning Specialist,NVIDIA,78,62,Selected,1
1605,Kyle Reed,Male,University of Washington,Bachelors,3.65,4,AI Product Manager,NVIDIA,91,78,Selected,1
1606,Steven Harris,Female,University of Auckland,Masters,3.87,3,Computer Vision Engineer,NVIDIA,76,88,Rejected,0
1607,James Anderson,Male,Technical University of Munich,Masters,3.19,1,Data Architect (AI Infrastructure),NVIDIA,51,46,Rejected,0
1608,Natalie Hill,Male,Georgia Institute of Technology,Bachelors,3.23,0,NLP Engineer (Natural Language Processing),NVIDIA,80,53,Selected,1
1609,Rachel Harris,Female,University of Wisconsinâ€“Madison,Masters,2.99,3,AI Product Manager,NVIDIA,66,64,Selected,1
1610,Emily Bennett,Female,University of Chicago,Masters,2.59,0,AI Product Manager,NVIDIA,80,48,Selected,1
1611,Jessica Garcia,Female,University of Virginia,Masters,3.11,5,Reinforcement Learning Researcher,NVIDIA,57,50,Rejected,0
1612,Megan Lopez,Female,University of Sheffield,Masters,2.76,1,Deep Learning Specialist,NVIDIA,48,94,Selected,1
1613,Rachel Harris,Female,University of California Los Angeles,Bachelors,3.82,2,MLOps Engineer,NVIDIA,57,55,Selected,1
1614,Lucy Hughes,Female,Shanghai Jiao Tong University,Bachelors,3.62,2,Machine Learning Engineer,NVIDIA,85,65,Selected,1
1615,Michael Brown,Male,University of California Berkeley,Masters,3.38,2,Reinforcement Learning Researcher,NVIDIA,58,90,Selected,1
1616,Jennifer Clark,Male,University of Illinois Urbana-Champaign,Masters,2.31,0,Computer Vision Engineer,NVIDIA,76,86,Selected,1
1617,Anna White,Male,University of Vienna,Bachelors,2.45,5,Data Architect (AI Infrastructure),NVIDIA,57,73,Selected,1
1618,Hannah Adams,Male,University of California Los Angeles,Bachelors,3.2,5,MLOps Engineer,NVIDIA,53,69,Rejected,0
1619,Ethan Mitchell,Male,University of Vienna,Masters,2.36,3,Reinforcement Learning Researcher,NVIDIA,89,91,Rejected,0
1620,Brian Robinson,Female,Tohoku University,Masters,2.46,0,MLOps Engineer,NVIDIA,69,52,Selected,1
1621,Jason Lewis,Female,University of Michigan,Bachelors,3.79,5,Machine Learning Engineer,NVIDIA,93,54,Selected,1
1622,Amanda Walker,Female,University College London,Masters,2.35,1,AI Product Manager,NVIDIA,85,69,Selected,1
1623,Owen Campbell,Male,Massachusetts Institute of Technology,Masters,2.68,4,Reinforcement Learning Researcher,NVIDIA,69,87,Selected,1
1624,Mia Howard,Male,Technical University of Munich,Bachelors,2.87,1,NLP Engineer (Natural Language Processing),NVIDIA,52,61,Rejected,0
1625,Benjamin Scott,Female,University of Sheffield,Masters,2.45,1,Machine Learning Engineer,NVIDIA,83,93,Selected,1
1626,Anthony Jackson,Male,University of Minnesota,Bachelors,3.09,4,AI Research Scientist,NVIDIA,80,59,Rejected,0
1627,Abigail Brooks,Female,Ohio State University,Bachelors,3.55,1,Computer Vision Engineer,NVIDIA,82,94,Selected,1
1628,Natalie Hill,Female,University of Adelaide,Masters,2.72,2,AI Ethics & Compliance Officer,NVIDIA,63,64,Selected,1
1629,Emily Bennett,Male,University of Toronto,Masters,3.4,5,Deep Learning Specialist,NVIDIA,78,58,Selected,1
1630,Joshua Garcia,Female,McGill University,Masters,3.55,4,MLOps Engineer,NVIDIA,91,46,Selected,1
1631,Adam Hall,Male,University of Vienna,Masters,2.4,2,Machine Learning Engineer,NVIDIA,87,52,Selected,1
1632,Michelle Lewis,Male,University of Illinois Urbana-Champaign,Masters,2.46,5,AI Ethics & Compliance Officer,NVIDIA,60,83,Selected,1
1633,Michelle Lewis,Male,University of Geneva,Bachelors,3.59,5,Data Architect (AI Infrastructure),NVIDIA,75,61,Selected,1
1634,Brian Robinson,Female,Georgia Institute of Technology,Bachelors,3.76,4,Machine Learning Engineer,NVIDIA,59,69,Selected,1
1635,Kyle Reed,Female,Ohio State University,Masters,3.22,2,NLP Engineer (Natural Language Processing),NVIDIA,77,78,Selected,1
1636,Jessica Garcia,Male,Australian National University,Masters,3.6,0,AI Product Manager,NVIDIA,57,76,Rejected,0
1637,Benjamin Scott,Male,University of Florida,Masters,3.05,4,Reinforcement Learning Researcher,NVIDIA,59,89,Selected,1
1638,Layla Powell,Female,Tsinghua University,Masters,2.78,2,AI Product Manager,NVIDIA,68,63,Rejected,0
1639,Patrick Hill,Male,University of Glasgow,Bachelors,2.72,3,AI Ethics & Compliance Officer,NVIDIA,93,94,Rejected,0
1640,Christian Collins,Female,Polytechnic Institute of Paris,Bachelors,2.85,4,MLOps Engineer,NVIDIA,57,55,Rejected,0
1641,Victoria Henderson,Female,University of Vienna,Masters,2.88,1,AI Ethics & Compliance Officer,NVIDIA,62,83,Selected,1
1642,Dylan Stewart,Male,Johns Hopkins University,Masters,3.44,1,NLP Engineer (Natural Language Processing),NVIDIA,52,82,Rejected,0
1643,Victoria Scott,Female,University of Hong Kong,Bachelors,2.86,2,Data Architect (AI Infrastructure),NVIDIA,57,85,Rejected,0
1644,Claire Patterson,Male,Massachusetts Institute of Technology,Masters,2.49,4,NLP Engineer (Natural Language Processing),NVIDIA,51,91,Rejected,0
1645,Lucy Hughes,Female,Arizona State University,Masters,3.8,1,AI Ethics & Compliance Officer,NVIDIA,95,51,Selected,1
1646,Christian Collins,Female,Ludwig Maximilian University of Munich,Bachelors,3.59,4,Computer Vision Engineer,NVIDIA,68,79,Rejected,0
1647,Joshua Garcia,Female,Aarhus University,Bachelors,2.91,1,AI Research Scientist,NVIDIA,45,59,Rejected,0
1648,Dylan Stewart,Female,Polytechnic Institute of Paris,Masters,2.86,5,Computer Vision Engineer,NVIDIA,95,92,Selected,1
1649,Benjamin Scott,Male,Princeton University,Bachelors,3.01,3,MLOps Engineer,NVIDIA,65,62,Selected,1
1650,Austin Morgan,Female,University of Bristol,Masters,2.6,3,Computer Vision Engineer,NVIDIA,64,83,Selected,1
1651,Ella Ward,Female,Technical University of Munich,Masters,2.61,5,AI Research Scientist,NVIDIA,85,49,Selected,1
1652,Hannah Adams,Male,Tsinghua University,Masters,2.53,0,Machine Learning Engineer,NVIDIA,72,45,Selected,1
1653,Owen Campbell,Male,University of Leeds,Bachelors,2.36,1,Reinforcement Learning Researcher,NVIDIA,62,88,Selected,1
1654,Michael Brown,Male,ETH Zurich,Masters,2.98,4,NLP Engineer (Natural Language Processing),NVIDIA,52,75,Selected,1
1655,Emily Davis,Male,Northwestern University,Bachelors,2.37,5,Reinforcement Learning Researcher,NVIDIA,79,86,Rejected,0
1656,Henry Phillips,Female,Georgia Institute of Technology,Masters,2.91,5,Data Architect (AI Infrastructure),NVIDIA,77,45,Selected,1
1657,Daniel Carter,Male,Vienna University of Technology,Masters,2.69,1,Computer Vision Engineer,NVIDIA,76,56,Rejected,0
1658,Isabella Cox,Male,University of Texas at Austin,Bachelors,3.86,3,MLOps Engineer,NVIDIA,71,49,Selected,1
1659,Christopher Moore,Male,University of Birmingham,Bachelors,3.26,3,Computer Vision Engineer,NVIDIA,66,63,Selected,1
1660,Paul Martin,Female,Princeton University,Bachelors,2.7,2,AI Ethics & Compliance Officer,NVIDIA,90,48,Selected,1
1661,Kyle Reed,Female,University of Minnesota,Bachelors,3.4,5,Computer Vision Engineer,NVIDIA,91,53,Selected,1
1662,Nora Perry,Male,University of British Columbia,Bachelors,3.98,4,Computer Vision Engineer,NVIDIA,59,65,Selected,1
1663,James Anderson,Male,Nagoya University,Masters,3.14,1,Machine Learning Engineer,NVIDIA,58,53,Rejected,0
1664,James Anderson,Female,New York University,Masters,3.83,0,Machine Learning Engineer,NVIDIA,86,54,Selected,1
1665,Victoria Scott,Female,London School of Economics,Bachelors,3.51,4,Deep Learning Specialist,NVIDIA,69,67,Rejected,0
1666,Laura Martinez,Female,California Institute of Technology,Masters,2.84,1,AI Ethics & Compliance Officer,NVIDIA,64,78,Selected,1
1667,Noah Perez,Female,University of Wisconsinâ€“Madison,Masters,3.47,2,Reinforcement Learning Researcher,NVIDIA,56,77,Rejected,0
1668,Adam Hall,Male,University of Oxford,Bachelors,2.52,3,Computer Vision Engineer,NVIDIA,52,56,Rejected,0
1669,Rachel Harris,Female,Yale University,Bachelors,2.95,2,Data Architect (AI Infrastructure),NVIDIA,67,61,Selected,1
1670,Kyle Reed,Female,University of Queensland,Bachelors,2.79,3,AI Research Scientist,NVIDIA,64,45,Selected,1
1671,Lily Peterson,Male,McGill University,Bachelors,3.22,3,MLOps Engineer,NVIDIA,93,59,Rejected,0
1672,Lily Peterson,Female,University of Alberta,Masters,2.34,5,AI Ethics & Compliance Officer,NVIDIA,46,87,Rejected,0
1673,Robert Smith,Male,University of California San Diego,Masters,3.01,2,AI Product Manager,NVIDIA,91,45,Rejected,0
1674,Brandon King,Male,University of Helsinki,Bachelors,2.75,3,Computer Vision Engineer,NVIDIA,49,58,Selected,1
1675,Andrew Thompson,Male,Simon Fraser University,Bachelors,2.99,2,AI Ethics & Compliance Officer,NVIDIA,53,63,Rejected,0
1676,John Miller,Female,University of Manchester,Bachelors,3.77,1,Data Architect (AI Infrastructure),NVIDIA,84,69,Selected,1
1677,Madison Wood,Male,University of Leeds,Masters,2.57,1,Reinforcement Learning Researcher,NVIDIA,53,88,Rejected,0
1678,Brandon King,Female,University of Calgary,Masters,3.75,1,AI Ethics & Compliance Officer,NVIDIA,66,60,Rejected,0
1679,Lauren Wright,Female,Seoul National University,Masters,3.48,2,AI Research Scientist,NVIDIA,84,59,Rejected,0
1680,Dylan Stewart,Female,Technical University of Munich,Bachelors,2.61,1,Data Architect (AI Infrastructure),NVIDIA,85,80,Rejected,0
1681,Jennifer Clark,Female,Heidelberg University,Bachelors,2.81,3,Data Architect (AI Infrastructure),NVIDIA,47,59,Rejected,0
1682,Ryan Clark,Female,Heidelberg University,Bachelors,3.26,3,MLOps Engineer,NVIDIA,90,66,Selected,1
1683,Natalie Hill,Female,University of Zurich,Bachelors,3.54,5,NLP Engineer (Natural Language Processing),NVIDIA,95,45,Selected,1
1684,Noah Perez,Female,University of Cambridge,Bachelors,3.91,2,NLP Engineer (Natural Language Processing),NVIDIA,90,80,Rejected,0
1685,Mark White,Female,Australian National University,Masters,2.66,4,AI Ethics & Compliance Officer,NVIDIA,85,59,Rejected,0
1686,Kyle Reed,Female,University of Queensland,Bachelors,2.86,3,Data Architect (AI Infrastructure),NVIDIA,77,73,Rejected,0
1687,Chloe Nelson,Female,Heidelberg University,Bachelors,3.97,4,AI Ethics & Compliance Officer,NVIDIA,49,75,Rejected,0
1688,Lily Peterson,Female,ETH Zurich,Bachelors,3.18,0,Machine Learning Engineer,NVIDIA,65,87,Selected,1
1689,Ian Cook,Male,California Institute of Technology,Bachelors,3.34,2,AI Ethics & Compliance Officer,NVIDIA,57,92,Selected,1
1690,James Anderson,Female,Peking University,Bachelors,2.91,4,Computer Vision Engineer,NVIDIA,74,50,Rejected,0
1691,Hannah Adams,Male,Purdue University,Masters,2.76,5,Deep Learning Specialist,NVIDIA,72,88,Selected,1
1692,Zachary Morris,Female,Zhejiang University,Masters,2.76,1,MLOps Engineer,NVIDIA,86,86,Selected,1
1693,Hannah Adams,Male,Sorbonne University,Bachelors,2.4,1,Computer Vision Engineer,NVIDIA,56,56,Selected,1
1694,Zachary Morris,Male,RWTH Aachen University,Masters,3.23,3,Deep Learning Specialist,NVIDIA,81,61,Rejected,0
